Id,age,gender,ind-debateclub,ind-degree,ind-entrepeneur_exp,ind-exact_study,ind-international_exp,ind-languages,ind-previous_exp,ind-programming_exp,ind-testresult,ind-university_grade,nationality,sport,decision
x2126e,31,female,False,phd,False,True,True,1,4,True,27,68,Belgian,Cricket,False
x2316f,30,female,False,master,False,True,False,0,4,True,30,67,Dutch,Rugby,False
x4030c,22,female,True,bachelor,False,True,False,2,4,True,34,69,Dutch,Golf,False
x1331d,26,other,False,bachelor,False,True,False,1,4,True,29,68,Dutch,Swimming,True
x3151d,26,male,False,master,False,False,False,2,4,False,26,56,Dutch,Football,True
x8195a,27,male,False,bachelor,False,False,False,0,4,False,31,53,Dutch,Football,False
x9180f,23,female,False,master,False,False,False,1,4,False,27,61,Belgian,Chess,True
x1770g,30,male,True,bachelor,False,False,False,2,4,False,28,49,Dutch,Swimming,False
x7456d,25,male,True,bachelor,True,False,False,3,4,False,20,52,German,Football,False
x8415b,26,male,True,master,True,False,True,3,4,False,23,62,German,Football,True
x7814g,26,female,False,bachelor,False,False,False,1,4,False,32,50,Dutch,Football,False
x5357d,21,female,False,master,False,True,True,1,4,True,24,73,Dutch,Running,False
x8070d,27,female,True,master,False,True,False,1,4,True,31,70,Dutch,Running,True
x6158c,24,female,False,bachelor,False,False,False,0,4,False,32,59,Dutch,Running,False
x7638c,28,female,False,phd,False,True,True,2,4,True,36,76,Belgian,Swimming,True
x7799e,24,male,True,bachelor,True,True,False,2,4,False,34,65,Dutch,Tennis,True
x4923e,29,male,True,bachelor,False,False,False,2,4,False,21,50,Dutch,Rugby,False
x6848e,27,male,True,master,True,False,False,3,4,False,30,61,Belgian,Swimming,True
x8224a,25,female,False,master,True,False,False,2,4,False,30,63,Dutch,Rugby,True
x5779f,28,male,True,master,True,False,False,3,4,False,39,68,German,Football,True
x1296a,30,female,False,master,False,False,True,0,4,False,29,56,German,Golf,False
x7184e,24,female,False,bachelor,False,False,False,1,4,False,32,62,German,Football,True
x8323c,30,male,False,phd,False,True,True,1,4,False,31,68,Dutch,Football,True
x6075g,27,male,False,master,False,False,False,1,4,False,26,58,Dutch,Football,True
x9704c,31,male,False,master,False,False,True,0,4,False,26,58,German,Golf,False
x8364d,21,female,False,master,False,True,False,1,4,True,25,67,Dutch,Chess,False
x8304f,25,male,False,bachelor,False,True,False,1,4,False,31,67,Dutch,Football,False
x5226d,28,female,False,master,False,False,False,1,4,False,32,62,Belgian,Swimming,False
x3144b,22,female,False,bachelor,False,False,True,0,4,False,38,57,Dutch,Swimming,False
x1760d,24,female,False,master,False,True,True,1,4,False,36,64,Dutch,Chess,True
x5556b,27,female,True,master,True,True,False,2,4,True,35,74,Dutch,Golf,False
x9179b,24,male,False,bachelor,False,False,False,2,4,False,34,56,German,Rugby,True
x5507d,28,male,False,bachelor,False,False,True,0,4,False,27,59,Dutch,Chess,False
x4681f,29,male,True,master,True,False,False,2,4,False,16,54,Dutch,Football,False
x1117c,26,female,True,master,False,True,True,2,4,True,28,68,Dutch,Golf,True
x6724g,25,male,True,bachelor,True,False,False,3,4,False,18,56,Dutch,Swimming,True
x2357f,28,male,False,bachelor,False,False,False,2,4,False,28,60,Dutch,Football,False
x2323d,24,female,False,bachelor,False,True,False,1,4,True,32,64,German,Running,False
x1895b,25,male,True,bachelor,False,False,False,2,4,False,34,52,Dutch,Rugby,False
x9477a,26,other,True,bachelor,True,True,False,2,4,True,37,72,Dutch,Tennis,False
x1369a,30,male,False,bachelor,False,False,False,0,4,False,26,55,German,Cricket,False
x2159d,26,male,False,phd,False,False,True,1,4,False,33,59,Dutch,Golf,True
x1369b,29,male,True,bachelor,True,False,False,2,4,False,20,64,Dutch,Rugby,False
x7305c,24,male,True,master,True,False,False,3,4,False,32,63,Dutch,Rugby,True
x4495f,29,male,False,master,True,False,True,2,4,False,32,57,German,Football,True
x4158e,30,male,False,bachelor,True,False,False,2,4,False,22,59,Dutch,Rugby,True
x9865f,28,male,True,bachelor,True,True,True,3,4,False,38,66,Belgian,Rugby,True
x2701d,28,male,True,bachelor,False,False,False,2,4,False,29,55,Dutch,Football,True
x2204b,28,male,True,master,True,False,False,3,4,False,27,60,Dutch,Swimming,False
x2680c,29,male,True,master,True,False,False,2,4,False,40,55,German,Rugby,True
x7268a,27,female,False,master,False,False,True,0,4,False,40,58,Dutch,Swimming,False
x4394a,26,male,False,master,False,True,False,1,4,True,35,70,Dutch,Golf,True
x9854e,27,male,False,bachelor,True,False,False,2,4,False,34,66,Dutch,Football,True
x8537c,26,female,False,master,False,True,False,2,4,True,32,69,Dutch,Swimming,True
x1986c,29,male,False,master,False,False,False,1,4,False,22,53,German,Swimming,False
x5197f,21,female,False,master,False,True,False,0,4,True,39,70,Dutch,Chess,False
x8182e,30,male,False,bachelor,False,False,False,2,4,False,25,59,German,Football,True
x8721d,22,female,False,master,False,True,True,1,4,True,36,72,Dutch,Swimming,True
x8681a,28,male,False,bachelor,False,False,True,1,4,False,21,47,Belgian,Rugby,False
x9834b,22,female,False,bachelor,False,True,False,0,4,True,34,64,Dutch,Running,False
x1079a,28,male,False,master,False,True,True,1,4,True,35,68,Dutch,Golf,False
x8102g,30,female,True,master,True,False,True,3,4,False,35,60,German,Tennis,True
x5298c,25,male,True,master,False,False,False,2,4,False,11,49,Dutch,Football,False
x9284d,30,male,False,bachelor,False,False,False,2,4,False,29,61,Dutch,Football,True
x9838f,28,female,False,phd,False,True,False,1,4,True,31,72,Dutch,Rugby,True
x9043a,27,female,False,master,False,True,True,1,4,True,29,64,Dutch,Chess,True
x7785d,30,male,True,bachelor,True,False,False,3,4,False,30,58,Dutch,Tennis,False
x4003b,30,male,False,bachelor,False,False,True,0,4,False,33,59,Dutch,Rugby,False
x8378d,27,male,False,master,False,True,False,1,4,True,30,70,Dutch,Tennis,True
x7094f,27,male,True,phd,True,False,True,3,4,False,33,58,Dutch,Football,True
x9703f,28,female,False,bachelor,False,True,False,2,4,True,41,70,Dutch,Swimming,False
x3440f,27,male,False,master,False,True,True,0,4,False,36,69,Dutch,Rugby,False
x6460b,22,male,False,master,False,True,False,1,4,True,44,71,Dutch,Tennis,False
x1038e,28,male,False,bachelor,False,True,False,1,4,True,30,68,Dutch,Tennis,False
x8197d,30,female,False,phd,False,False,True,0,4,False,22,58,Dutch,Rugby,False
x1097b,27,female,True,bachelor,False,False,False,2,4,False,22,63,German,Running,True
x9210c,27,male,False,bachelor,False,True,False,1,4,False,37,60,Dutch,Cricket,False
x3122b,27,male,False,master,False,False,False,1,4,False,31,56,Dutch,Rugby,True
x1746e,28,female,False,bachelor,False,True,False,1,4,False,29,59,Dutch,Running,False
x5837b,29,female,False,bachelor,False,True,False,2,4,False,32,63,Dutch,Rugby,True
x3936e,25,male,True,bachelor,True,False,False,2,4,False,20,53,Dutch,Rugby,False
x4874b,26,female,False,master,False,False,True,1,4,False,43,62,Dutch,Golf,False
x6071c,26,female,False,bachelor,False,True,False,0,4,True,31,62,Dutch,Chess,False
x6415a,25,male,False,bachelor,True,False,False,2,4,False,29,57,Dutch,Football,True
x9871a,28,male,False,master,False,True,True,0,4,False,36,65,Dutch,Football,False
x5436g,27,female,False,master,False,False,True,0,4,False,29,55,Dutch,Football,False
x1242c,24,female,False,bachelor,False,True,False,1,4,True,33,65,Dutch,Swimming,False
x9828e,22,female,False,bachelor,False,True,False,2,4,False,29,66,German,Golf,False
x2705b,23,male,False,bachelor,False,False,False,1,4,False,31,59,Dutch,Swimming,True
x8241e,23,female,True,bachelor,True,True,False,2,4,True,43,68,Dutch,Football,True
x3822c,27,female,False,bachelor,False,False,True,2,4,False,37,61,Dutch,Rugby,True
x9817d,29,male,True,master,True,False,True,2,4,False,38,61,Dutch,Rugby,True
x4051c,28,female,False,bachelor,False,False,False,1,4,False,24,54,Dutch,Golf,False
x3251f,24,male,False,bachelor,False,False,False,1,4,False,23,56,Dutch,Football,True
x7089g,22,male,False,master,False,True,False,1,4,True,44,71,Dutch,Football,True
x1144g,28,female,False,master,False,True,False,0,4,True,32,65,Dutch,Cricket,False
x2456c,30,male,True,bachelor,False,False,False,2,4,False,34,59,German,Tennis,True
x5953f,29,male,False,bachelor,False,False,False,2,4,False,18,53,Dutch,Football,False
x1371b,28,male,True,bachelor,True,False,False,3,4,False,45,55,Dutch,Tennis,True
x8580d,27,female,False,phd,False,False,True,1,4,False,21,64,Dutch,Golf,True
x7701g,29,male,True,master,True,False,True,3,4,False,28,61,Dutch,Football,True
x2240a,26,female,False,bachelor,False,True,False,1,4,False,24,60,Dutch,Football,False
x4204c,26,male,True,bachelor,False,False,False,2,4,False,20,58,Dutch,Tennis,False
x9622a,27,male,False,bachelor,False,False,True,0,4,False,32,57,Dutch,Rugby,False
x2145e,30,male,True,bachelor,False,False,False,2,4,False,25,51,Belgian,Rugby,False
x5082e,22,female,False,master,False,True,False,1,4,True,30,74,Dutch,Running,True
x4054b,28,female,False,master,False,False,True,0,4,True,25,63,Dutch,Football,False
x2534a,25,male,False,master,False,True,False,1,4,False,31,67,Dutch,Football,False
x4197g,26,female,True,bachelor,False,False,False,2,4,False,40,64,German,Tennis,True
x5839d,28,male,False,master,False,False,True,1,4,False,30,63,Dutch,Rugby,True
x9751f,28,female,False,master,False,True,False,1,4,True,29,75,Dutch,Chess,False
x5306e,29,male,True,bachelor,True,False,True,3,4,False,29,62,Dutch,Rugby,True
x8313b,24,female,False,master,False,True,False,1,4,True,31,65,Dutch,Swimming,True
x1788d,29,male,True,master,True,False,True,3,4,False,21,69,Belgian,Tennis,True
x6965d,29,male,False,bachelor,False,False,False,0,4,True,29,59,German,Swimming,False
x7193e,26,male,False,bachelor,True,False,False,2,4,False,27,57,Dutch,Football,True
x7503b,22,male,False,master,False,True,True,0,4,False,38,70,Belgian,Swimming,False
x1415c,23,female,False,master,False,True,True,1,4,False,43,69,Dutch,Chess,False
x8626a,29,female,False,master,False,True,True,0,4,True,40,69,Dutch,Rugby,False
x3518d,29,male,False,phd,False,False,True,1,4,False,28,59,Dutch,Golf,True
x7420a,25,female,False,master,False,True,True,0,4,True,25,63,Dutch,Chess,False
x4064f,28,male,False,master,False,True,False,0,4,True,45,65,Dutch,Chess,False
x5094g,31,female,False,master,False,True,True,1,4,False,32,65,Dutch,Cricket,False
x3833d,21,female,False,bachelor,False,True,False,2,4,True,36,72,Dutch,Tennis,False
x2089c,31,male,False,master,False,True,True,1,4,True,34,69,Dutch,Cricket,True
x3056b,24,male,True,master,True,False,False,3,4,False,26,52,Belgian,Rugby,False
x3699d,31,female,False,master,False,True,True,0,4,True,33,69,Dutch,Rugby,False
x4413b,29,male,True,master,False,False,False,2,4,False,24,54,Dutch,Rugby,False
x4495c,28,male,False,master,False,True,False,0,4,False,27,61,Dutch,Swimming,False
x1705a,28,female,False,master,False,False,True,1,4,False,30,61,Dutch,Swimming,True
x7065d,30,male,True,master,False,False,False,2,4,False,24,54,Dutch,Rugby,False
x7079c,22,female,False,bachelor,False,True,False,1,4,True,30,69,Dutch,Football,False
x4033g,24,female,False,bachelor,False,False,True,0,4,False,32,63,Dutch,Running,False
x2707a,29,male,False,master,False,True,True,0,4,False,29,61,Dutch,Golf,False
x7684g,22,male,True,bachelor,False,True,False,2,4,True,44,73,Dutch,Tennis,False
x7141f,30,male,False,master,False,False,False,1,4,False,17,61,Dutch,Rugby,True
x5446f,28,male,False,bachelor,False,False,True,2,4,False,34,59,Dutch,Football,True
x6540e,28,female,True,master,True,False,True,3,4,False,35,59,Dutch,Swimming,True
x8529c,25,female,False,bachelor,False,True,False,1,4,False,22,65,German,Chess,False
x2844f,28,male,False,bachelor,True,True,False,2,4,False,41,66,Belgian,Football,True
x3079a,21,female,False,bachelor,False,False,False,0,4,False,28,60,Dutch,Chess,False
x3150d,27,male,True,master,False,False,False,2,4,False,18,52,Dutch,Rugby,False
x7139e,32,male,False,master,False,True,True,0,4,False,28,65,Dutch,Golf,False
x6056a,26,male,False,bachelor,False,False,False,0,4,False,33,59,Dutch,Rugby,False
x6968c,21,female,False,bachelor,False,False,False,1,4,False,36,56,Dutch,Football,False
x9523g,28,male,True,bachelor,True,True,False,2,4,False,35,61,Dutch,Tennis,False
x1747d,27,female,False,bachelor,False,False,False,0,4,False,35,59,Dutch,Swimming,False
x6759c,24,female,False,bachelor,False,True,False,0,4,True,37,67,Dutch,Swimming,False
x6270e,27,male,False,bachelor,False,True,False,1,4,True,38,68,Dutch,Swimming,False
x7028e,21,female,False,master,False,True,True,2,4,True,41,68,Dutch,Chess,True
x3263g,28,male,True,bachelor,False,False,False,2,4,False,30,56,Dutch,Swimming,False
x7848c,22,female,False,bachelor,False,False,False,1,4,True,25,64,German,Cricket,True
x8100c,26,male,True,bachelor,True,False,False,2,4,False,34,61,Dutch,Football,False
x4471e,25,female,False,master,False,True,False,0,4,True,33,70,German,Swimming,False
x6504g,27,female,False,bachelor,False,False,False,1,4,False,27,58,Dutch,Golf,False
x8835f,26,male,True,master,True,False,True,3,4,False,34,62,German,Football,True
x4764g,29,male,False,bachelor,False,False,False,1,4,False,28,52,Belgian,Football,False
x1757c,29,male,False,bachelor,False,True,False,0,4,False,30,64,Dutch,Swimming,False
x6663b,26,male,True,bachelor,True,False,False,2,4,False,27,63,German,Football,True
x5139d,22,male,False,master,False,True,False,1,4,False,29,69,Belgian,Running,False
x5039c,25,female,False,master,False,True,False,1,4,False,34,63,German,Running,False
x4182b,27,female,False,bachelor,False,False,False,1,4,False,30,56,Dutch,Cricket,True
x4785b,26,female,False,bachelor,False,False,True,0,4,False,39,63,Dutch,Cricket,False
x4146f,31,male,False,master,False,True,False,1,4,True,35,68,Dutch,Rugby,False
x9436c,24,male,True,bachelor,False,False,False,2,4,False,24,61,Dutch,Tennis,True
x8917e,23,female,False,bachelor,False,True,True,1,4,False,35,61,Dutch,Tennis,False
x7282b,28,female,False,master,False,False,False,0,4,False,27,56,Dutch,Golf,False
x8421g,30,male,False,master,False,False,False,2,4,False,28,62,German,Rugby,True
x5563g,29,female,False,bachelor,False,False,False,2,4,False,33,57,German,Football,True
x5087g,26,female,False,master,False,True,False,0,4,False,29,66,Dutch,Running,False
x5170a,28,male,True,bachelor,True,False,False,2,4,False,17,50,Dutch,Football,False
x8616c,23,female,False,bachelor,False,True,False,1,4,True,24,64,Dutch,Running,True
x4506a,26,male,False,bachelor,False,False,False,1,4,False,34,62,Dutch,Rugby,False
x5276g,26,male,True,master,True,False,True,2,4,False,25,63,Dutch,Rugby,True
x7490d,26,male,False,master,False,True,False,1,4,True,44,72,Dutch,Running,False
x4462e,23,female,False,master,False,True,False,0,4,False,23,67,Dutch,Running,False
x7788b,25,male,True,master,True,True,True,3,4,False,41,67,Dutch,Football,True
x7641d,27,female,False,master,False,True,False,1,4,False,32,63,Dutch,Football,False
x2921f,26,female,False,bachelor,False,False,False,0,4,False,29,60,Dutch,Swimming,False
x7667d,26,male,False,phd,False,True,False,1,4,True,33,72,German,Chess,False
x7342a,23,female,False,bachelor,False,False,False,1,4,False,30,58,Dutch,Running,False
x2473f,27,female,True,bachelor,False,True,False,1,4,True,23,67,German,Football,False
x5573b,29,male,False,bachelor,False,False,False,1,4,False,33,56,Dutch,Rugby,False
x7607g,21,female,True,master,False,True,False,2,4,False,34,68,Belgian,Tennis,True
x6140d,26,male,False,bachelor,False,False,False,1,4,False,29,58,Belgian,Cricket,True
x1212b,26,male,True,master,True,False,False,3,4,False,29,62,Dutch,Football,True
x6361g,28,female,False,master,False,True,False,1,4,False,32,66,Dutch,Chess,False
x5685e,26,female,False,master,False,True,False,0,4,False,35,67,Dutch,Swimming,False
x5018e,29,male,False,bachelor,False,False,False,1,4,False,19,57,Dutch,Rugby,True
x2603d,28,female,True,bachelor,True,False,False,2,4,False,24,62,Dutch,Golf,True
x5520g,24,male,True,phd,True,False,False,2,4,False,31,55,Dutch,Rugby,True
x5092g,23,female,False,bachelor,False,False,False,1,4,False,31,62,Dutch,Golf,True
x2157e,22,other,False,master,False,True,False,1,4,True,35,73,Dutch,Chess,True
x4201d,22,male,False,bachelor,False,True,False,1,4,False,32,64,Dutch,Football,False
x8345e,31,female,False,master,False,False,True,1,4,False,32,61,Dutch,Swimming,True
x8978b,31,female,False,master,False,False,True,0,4,False,26,58,German,Rugby,False
x4359d,28,other,False,master,False,True,False,0,4,True,26,61,German,Running,False
x6738g,26,female,True,bachelor,False,False,False,2,4,False,30,60,Dutch,Football,True
x9627g,24,male,True,master,True,False,True,3,4,False,27,64,Dutch,Rugby,True
x5100b,28,male,True,bachelor,True,False,False,3,4,False,31,58,Dutch,Rugby,True
x6745d,28,female,False,bachelor,False,False,False,0,4,True,22,62,Belgian,Swimming,False
x9776f,26,female,False,master,False,True,False,1,4,False,37,65,Dutch,Cricket,True
x4807e,21,female,False,bachelor,True,False,False,2,4,False,22,60,Dutch,Football,False
x6847f,27,male,False,master,False,True,True,1,4,True,34,66,Dutch,Golf,True
x2169c,26,male,True,bachelor,True,False,True,2,4,False,33,58,Dutch,Rugby,True
x9150d,27,female,False,master,False,False,True,0,4,False,36,57,Dutch,Golf,False
x5664e,25,male,True,master,True,False,False,3,4,False,39,69,Dutch,Tennis,True
x6666e,28,male,False,bachelor,False,False,False,1,4,False,19,57,German,Rugby,False
x4834e,30,male,False,phd,False,False,True,1,4,True,28,69,Dutch,Golf,False
x5359a,29,male,True,phd,True,False,True,3,4,False,29,65,Dutch,Rugby,True
x2492c,27,female,True,master,False,True,False,2,4,True,35,71,Dutch,Football,True
x7835g,30,male,False,master,False,True,False,1,4,False,34,64,Dutch,Rugby,True
x4120d,26,female,False,master,False,True,False,1,4,False,30,69,Dutch,Football,True
x6034g,25,female,True,bachelor,True,False,False,2,4,False,30,59,Dutch,Rugby,True
x7476g,25,male,False,bachelor,False,True,False,1,4,True,31,70,Dutch,Swimming,False
x6445e,26,female,False,bachelor,False,False,False,1,4,False,24,56,German,Golf,False
